time,x,v,u
17.90000000000012,-1.3532251361738088,-0.05681714807656911,-4.472364114137799
17.95000000000012,-1.354373675114772,0.010886914922946078,-4.30677933840013
18.00000000000012,-1.352136985213294,0.07856376630482943,-4.130429857243779
18.05000000000012,-1.3465206570292831,0.14604424918629466,-3.9437564525306064
18.100000000000122,-1.33753872845826,0.21315969750350955,-3.7472257105547637
18.150000000000123,-1.3252136496439326,0.27974235758891763,-3.5413288558199576
18.200000000000124,-1.3095762268645292,0.345625807468044,-3.3265805232340178
18.250000000000124,-1.2906655455331484,0.4106453728277623,-3.103517471789639
18.300000000000125,-1.268528872504582,0.47463853861631855,-2.8726972429464404
18.350000000000126,-1.2432215379327962,0.537445355246326,-2.634696767067678
18.400000000000126,-1.2148067969743628,0.5989088383854348,-2.390110921394798
18.450000000000127,-1.183355671683511,0.6588753613354098,-2.1395510431641367
18.500000000000128,-1.1489467734939809,0.7171950390188693,-1.883643401582208
18.55000000000013,-1.1116661067313796,0.7737221026139224,-1.623027632478844
18.60000000000013,-1.0716068536471584,0.8283152639003103,-1.3583551395507332
18.65000000000013,-1.028869141511513,0.8808380684063767,-1.0902874661914272
18.70000000000013,-0.9835597923473536,0.9311592364741849,-0.8194946419773785
18.75000000000013,-0.9357920559308806,0.9791529913902941,-0.5466535079429455
18.800000000000132,-0.8856853267261231,1.0246993737620422,-0.2724460248302987
18.850000000000133,-0.8333648454609595,1.0676845413535543,0.0024424314572770293
18.900000000000134,-0.7789613860905211,1.1080010536320455,0.2773247829382033
18.950000000000134,-0.7226109289304115,1.145548140313201,0.5515139668897391
19.000000000000135,-0.6644543207767338,1.180231953234407,0.824324653146972
19.050000000000136,-0.6046369228624531,1.211965800926283,1.0950749570713179
19.100000000000136,-0.5433082475300159,1.2406703652962083,1.3630881439069984
19.150000000000137,-0.4806215845283595,1.266273899882246,1.6276943202654939
19.200000000000138,-0.4167336178683705,1.288712409181934,1.8882321085101403
19.25000000000014,-0.3518040341944577,1.3079298086077134,2.1440502998557838
19.30000000000014,-0.285995123651104,1.3238780646691892,2.3945094820515984
19.35000000000014,-0.21947137424202418,1.3365173150318423,2.6389836375787157
19.40000000000014,-0.1523990606958192,1.3458159681521054,2.8768617083679966
